latitude,longitude,String,danger
39.301,-76.637,There is 1 gun offender in this area. ,1
39.646,-78.821,There is 1 gun offender in this area. ,1
39.231,-76.592,There is 1 gun offender in this area. ,1
39.286,-76.613,There is 1 CCTV camera in this area. ,0
39.331,-76.764,There is 1 gun offender in this area. ,1
38.88,-76.923,There is 1 sex offender in this area. ,2
39.486,-77.4,There is 1 sex offender in this area. ,2
39.319,-76.461,There is 1 sex offender in this area. ,2
39.265,-76.693,There is 1 sex offender in this area. ,2
39.637,-78.845,There is 1 sex offender in this area. ,2
39.277,-76.532,There is 1 gun offender in this area. ,1
39.279,-76.637,There is 1 gun offender in this area. ,1
39.278,-76.539,There is 1 gun offender in this area. ,1
39.337,-76.669,There is 1 CCTV camera in this area. ,0
38.765,-90.305,There is 1 sex offender in this area. ,2
39.278,-76.659,There are 2 sex offenders in this area. There is 1 gun offender in this area. ,5
39.301,-76.577,There is 1 sex offender in this area. ,2
39.948,-75.218,There is 1 sex offender in this area. ,2
39.312,-76.678,There are 3 gun offenders in this area. ,3
39.329,-76.687,There is 1 sex offender in this area. ,2
39.322,-76.694,There is 1 gun offender in this area. ,1
39.355,-76.579,There is 1 gun offender in this area. ,1
39.339,-76.663,There is 1 gun offender in this area. ,1
39.355,-76.531,There is 1 sex offender in this area. ,2
39.288,-76.598,There are 2 CCTV cameras in this area. ,0
39.339,-76.564,There is 1 gun offender in this area. ,1
39.082,-76.95,There is 1 sex offender in this area. ,2
39.305,-76.578,There is 1 sex offender in this area. ,2
38.454,-75.656,There is 1 sex offender in this area. ,2
39.378,-76.568,There is 1 gun offender in this area. ,1
38.337,-75.083,There is 1 sex offender in this area. ,2
39.311,-76.649,There is 1 gun offender in this area. ,1
39.316,-76.598,There is 1 gun offender in this area. ,1
39.336,-76.685,There are 2 sex offenders in this area. There is 1 gun offender in this area. ,5
39.312,-76.611,There is 1 gun offender in this area. There are 2 CCTV cameras in this area. ,1
39.033,-76.076,There is 1 sex offender in this area. ,2
39.31,-76.653,There is 1 CCTV camera in this area. ,0
39.289,-76.558,There is 1 gun offender in this area. ,1
39.381,-76.697,There is 1 gun offender in this area. ,1
39.326,-76.531,There is 1 gun offender in this area. ,1
44.152,-92.905,There is 1 sex offender in this area. ,2
39.275,-76.69,There is 1 sex offender in this area. ,2
38.744,-76.661,There is 1 sex offender in this area. ,2
39.362,-76.435,There is 1 sex offender in this area. ,2
39.298,-76.682,There is 1 sex offender in this area. ,2
39.292,-76.68,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
38.941,-76.353,There is 1 sex offender in this area. ,2
39.323,-76.608,There is 1 gun offender in this area. ,1
39.307,-76.595,There is 1 gun offender in this area. ,1
39.315,-76.669,There is 1 gun offender in this area. ,1
39.292,-76.656,There is 1 gun offender in this area. ,1
39.261,-76.528,There is 1 sex offender in this area. ,2
39.529,-76.128,There are 2 sex offenders in this area. ,4
39.32,-76.433,There is 1 sex offender in this area. ,2
39.358,-76.601,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.359,-76.543,There is 1 gun offender in this area. ,1
39.307,-76.482,There is 1 gun offender in this area. ,1
39.345,-76.684,There are 2 sex offenders in this area. ,4
39.25,-76.617,There is 1 gun offender in this area. ,1
39.278,-76.665,There is 1 gun offender in this area. ,1
37.65,-77.463,There is 1 sex offender in this area. ,2
39.38,-77.42,There is 1 sex offender in this area. ,2
39.311,-76.643,There is 1 gun offender in this area. ,1
39.294,-76.592,There are 2 CCTV cameras in this area. ,0
38.55,-76.038,There is 1 sex offender in this area. ,2
39.284,-76.531,There is 1 sex offender in this area. ,2
38.98,-76.951,There is 1 sex offender in this area. ,2
39.32,-76.574,There is 1 sex offender in this area. ,2
39.338,-76.609,There is 1 gun offender in this area. ,1
38.359,-76.932,There is 1 sex offender in this area. ,2
39.308,-76.578,There is 1 sex offender in this area. ,2
39.294,-76.682,There is 1 gun offender in this area. ,1
39.358,-76.466,There is 1 gun offender in this area. ,1
39.372,-76.971,There is 1 sex offender in this area. ,2
39.638,-77.72,There is 1 sex offender in this area. ,2
39.538,-76.216,There is 1 sex offender in this area. ,2
39.261,-76.522,There is 1 gun offender in this area. ,1
39.355,-76.701,There is 1 gun offender in this area. ,1
39.318,-76.671,There is 1 sex offender in this area. ,2
38.216,-75.697,There is 1 sex offender in this area. ,2
39.307,-76.653,There is 1 gun offender in this area. ,1
39.058,-77.079,There is 1 sex offender in this area. ,2
39.3,-76.649,There are 3 gun offenders in this area. ,3
39.324,-76.766,There is 1 gun offender in this area. ,1
39.352,-76.534,There are 2 gun offenders in this area. ,2
39.343,-76.701,There is 1 sex offender in this area. ,2
39.291,-76.673,There are 2 gun offenders in this area. ,2
38.888,-76.939,There is 1 sex offender in this area. ,2
39.307,-76.672,There is 1 gun offender in this area. ,1
39.516,-76.192,There is 1 sex offender in this area. ,2
39.325,-76.472,There is 1 sex offender in this area. ,2
39.694,-77.738,There is 1 sex offender in this area. ,2
39.403,-76.483,There is 1 sex offender in this area. ,2
38.297,-76.475,There is 1 sex offender in this area. ,2
38.366,-75.163,There is 1 sex offender in this area. ,2
39.3,-76.602,There are 2 CCTV cameras in this area. ,0
39.322,-76.538,There is 1 gun offender in this area. ,1
39.312,-76.606,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,4
38.936,-76.908,There is 1 sex offender in this area. ,2
39.517,-76.364,There is 1 sex offender in this area. ,2
39.334,-76.6,There are 3 gun offenders in this area. ,3
39.297,-76.586,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,1
39.289,-76.615,There is 1 CCTV camera in this area. ,0
39.336,-76.605,There is 1 gun offender in this area. ,1
39.108,-76.487,There is 1 sex offender in this area. ,2
39.347,-76.68,There is 1 gun offender in this area. ,1
38.568,-76.077,There is 1 sex offender in this area. ,2
38.808,-76.965,There is 1 sex offender in this area. ,2
39.318,-76.598,There is 1 gun offender in this area. ,1
39.338,-76.377,There is 1 sex offender in this area. ,2
39.316,-76.634,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.303,-76.635,There are 2 CCTV cameras in this area. ,0
39.296,-76.686,There is 1 sex offender in this area. ,2
39.285,-76.611,There is 1 CCTV camera in this area. ,0
43.466,-80.55,There is 1 sex offender in this area. ,2
39.284,-76.639,There are 2 sex offenders in this area. There are 2 gun offenders in this area. ,6
39.336,-76.501,There is 1 sex offender in this area. ,2
39.261,-76.646,There is 1 gun offender in this area. ,1
39.311,-76.631,There is 1 gun offender in this area. ,1
39.063,-76.88,There is 1 sex offender in this area. ,2
39.344,-76.591,There are 2 sex offenders in this area. ,4
39.699,-78.386,There is 1 sex offender in this area. ,2
39.316,-76.671,There is 1 gun offender in this area. ,1
39.301,-76.624,There is 1 CCTV camera in this area. ,0
39.563,-77.719,There are 9 sex offenders in this area. ,18
38.325,-76.627,There is 1 sex offender in this area. ,2
39.307,-76.635,There is 1 gun offender in this area. ,1
39.622,-77.693,There is 1 sex offender in this area. ,2
38.58,-76.952,There is 1 sex offender in this area. ,2
39.311,-76.655,There is 1 gun offender in this area. ,1
39.371,-76.771,There is 1 sex offender in this area. ,2
39.18,-76.829,There is 1 sex offender in this area. ,2
39.284,-76.642,There is 1 CCTV camera in this area. ,0
39.287,-76.637,There are 2 CCTV cameras in this area. ,0
38.603,-75.924,There is 1 sex offender in this area. ,2
38.961,-76.947,There is 1 sex offender in this area. ,2
39.316,-76.577,There is 1 sex offender in this area. ,2
39.683,-77.744,There is 1 sex offender in this area. ,2
39.362,-76.6,There are 2 gun offenders in this area. ,2
39.115,-76.523,There is 1 sex offender in this area. ,2
39.295,-76.685,There is 1 gun offender in this area. ,1
39.304,-76.633,There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,2
39.335,-76.677,There is 1 gun offender in this area. ,1
39.247,-76.633,There is 1 sex offender in this area. ,2
39.297,-76.563,There is 1 sex offender in this area. ,2
39.279,-76.541,There is 1 gun offender in this area. ,1
39.295,-76.649,There is 1 gun offender in this area. ,1
39.349,-76.759,There is 1 sex offender in this area. ,2
39.613,-77.759,There is 1 sex offender in this area. ,2
39.295,-76.661,There are 2 gun offenders in this area. ,2
38.596,-76.047,There is 1 sex offender in this area. ,2
39.287,-76.557,There is 1 CCTV camera in this area. ,0
39.348,-76.599,There is 1 gun offender in this area. ,1
39.336,-76.607,There is 1 gun offender in this area. ,1
39.293,-76.651,There is 1 sex offender in this area. ,2
39.342,-76.66,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.301,-76.625,There are 2 CCTV cameras in this area. ,0
39.363,-76.759,There is 1 gun offender in this area. ,1
39.328,-76.666,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.316,-76.631,There is 1 sex offender in this area. ,2
39.301,-76.598,There is 1 gun offender in this area. ,1
38.267,-75.756,There is 1 sex offender in this area. ,2
38.936,-77.029,There is 1 sex offender in this area. ,2
39.731,-75.587,There is 1 sex offender in this area. ,2
39.343,-76.519,There is 1 sex offender in this area. ,2
39.315,-76.651,There is 1 gun offender in this area. ,1
39.351,-76.627,There are 2 sex offenders in this area. ,4
39.33,-76.682,There is 1 gun offender in this area. ,1
39.326,-76.611,There is 1 gun offender in this area. ,1
38.49,-76.988,There is 1 sex offender in this area. ,2
39.297,-76.455,There is 1 gun offender in this area. ,1
38.901,-76.915,There is 1 sex offender in this area. ,2
39.319,-76.716,There is 1 sex offender in this area. ,2
39.269,-76.65,There is 1 gun offender in this area. ,1
39.6,-75.842,There is 1 sex offender in this area. ,2
39.292,-76.571,There is 1 sex offender in this area. ,2
39.326,-76.678,There is 1 sex offender in this area. ,2
38.919,-76.795,There is 1 sex offender in this area. ,2
39.299,-76.451,There is 1 gun offender in this area. ,1
39.287,-76.631,There is 1 gun offender in this area. ,1
38.262,-85.777,There is 1 sex offender in this area. ,2
39.291,-76.575,There is 1 sex offender in this area. ,2
39.357,-76.521,There is 1 sex offender in this area. ,2
37.827,-122.27,There is 1 sex offender in this area. ,2
39.705,-79.148,There is 1 sex offender in this area. ,2
39.317,-76.566,There are 2 gun offenders in this area. ,2
39.295,-76.602,There is 1 gun offender in this area. ,1
39.368,-76.812,There is 1 gun offender in this area. ,1
39.353,-76.704,There is 1 sex offender in this area. ,2
39.31,-76.594,There are 2 gun offenders in this area. ,2
39.307,-76.617,There is 1 CCTV camera in this area. ,0
39.337,-76.558,There is 1 gun offender in this area. ,1
39.265,-76.678,There is 1 sex offender in this area. ,2
39.283,-76.634,There is 1 gun offender in this area. ,1
39.603,-75.939,There is 1 sex offender in this area. ,2
38.126,-76.366,There is 1 sex offender in this area. ,2
39.299,-76.448,There is 1 gun offender in this area. ,1
39.366,-76.581,There is 1 gun offender in this area. ,1
39.321,-76.571,There is 1 gun offender in this area. ,1
39.299,-76.614,There is 1 sex offender in this area. ,2
39.288,-76.596,There is 1 gun offender in this area. There are 3 CCTV cameras in this area. ,1
39.25,-76.632,There is 1 sex offender in this area. There is 1 CCTV camera in this area. ,2
39.297,-76.662,There are 2 sex offenders in this area. There is 1 gun offender in this area. ,5
39.291,-76.647,There is 1 gun offender in this area. ,1
39.317,-76.675,There is 1 sex offender in this area. ,2
39.213,-76.817,There is 1 sex offender in this area. ,2
39.323,-76.656,There is 1 gun offender in this area. ,1
39.249,-76.517,There is 1 sex offender in this area. ,2
39.371,-76.565,There are 2 gun offenders in this area. ,2
39.402,-76.536,There is 1 sex offender in this area. ,2
39.309,-76.649,There is 1 CCTV camera in this area. ,0
39.277,-76.543,There is 1 gun offender in this area. ,1
38.67,-76.735,There is 1 sex offender in this area. ,2
39.308,-76.635,There is 1 gun offender in this area. ,1
39.304,-76.669,There is 1 sex offender in this area. ,2
39.576,-76.052,There is 1 sex offender in this area. ,2
39.316,-76.548,There are 3 gun offenders in this area. ,3
39.392,-76.792,There is 1 gun offender in this area. ,1
39.299,-76.611,There is 1 CCTV camera in this area. ,0
39.328,-76.681,There are 2 sex offenders in this area. ,4
39.321,-76.611,There is 1 sex offender in this area. There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,4
38.991,-77.027,There is 1 sex offender in this area. ,2
39.299,-76.571,There is 1 sex offender in this area. ,2
39.321,-76.698,There is 1 gun offender in this area. ,1
39.34,-76.605,There are 2 gun offenders in this area. ,2
39.352,-76.536,There is 1 gun offender in this area. ,1
39.331,-76.687,There is 1 gun offender in this area. ,1
39.282,-76.469,There is 1 sex offender in this area. ,2
38.892,-76.902,There is 1 sex offender in this area. ,2
38.689,-76.539,There is 1 sex offender in this area. ,2
39.305,-76.58,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.47,-76.96,There is 1 sex offender in this area. ,2
39.348,-76.721,There is 1 gun offender in this area. ,1
39.28,-76.635,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.305,-76.67,There is 1 gun offender in this area. ,1
39.229,-76.606,There is 1 gun offender in this area. ,1
44.468,-71.183,There is 1 sex offender in this area. ,2
39.135,-76.676,There is 1 sex offender in this area. ,2
39.351,-76.683,There is 1 gun offender in this area. ,1
39.261,-76.517,There is 1 sex offender in this area. ,2
38.568,-76.103,There is 1 sex offender in this area. ,2
39.25,-76.631,There are 3 gun offenders in this area. There is 1 CCTV camera in this area. ,3
38.903,-76.98,There is 1 sex offender in this area. ,2
39.366,-76.777,There is 1 sex offender in this area. ,2
39.279,-76.499,There is 1 sex offender in this area. ,2
39.087,-75.842,There is 1 sex offender in this area. ,2
39.478,-76.328,There is 1 gun offender in this area. ,1
39.269,-76.523,There is 1 sex offender in this area. ,2
39.461,-76.801,There is 1 sex offender in this area. ,2
39.349,-76.541,There is 1 sex offender in this area. ,2
39.29,-76.651,There is 1 sex offender in this area. ,2
39.163,-77.204,There is 1 sex offender in this area. ,2
39.008,-76.775,There is 1 sex offender in this area. ,2
39.192,-76.746,There is 1 sex offender in this area. ,2
39.329,-76.703,There is 1 gun offender in this area. ,1
39.344,-76.67,There is 1 CCTV camera in this area. ,0
39.363,-77.046,There is 1 sex offender in this area. ,2
39.294,-76.654,There is 1 gun offender in this area. ,1
38.964,-76.852,There is 1 sex offender in this area. ,2
38.148,-76.921,There is 1 sex offender in this area. ,2
39.262,-76.641,There is 1 gun offender in this area. ,1
38.832,-76.909,There is 1 sex offender in this area. ,2
38.584,-76.104,There is 1 sex offender in this area. ,2
39.101,-76.93,There is 1 sex offender in this area. ,2
39.077,-76.696,There is 1 sex offender in this area. ,2
38.926,-76.552,There is 1 sex offender in this area. ,2
38.885,-76.866,There is 1 sex offender in this area. ,2
39.336,-76.664,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,4
39.294,-76.674,There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,2
39.333,-76.6,There is 1 gun offender in this area. ,1
40.171,-80.245,There is 1 sex offender in this area. ,2
39.305,-76.607,There is 1 sex offender in this area. There are 4 gun offenders in this area. ,6
38.573,-76.085,There is 1 sex offender in this area. ,2
39.299,-76.725,There is 1 sex offender in this area. ,2
39.314,-76.443,There is 1 gun offender in this area. ,1
39.453,-77.384,There is 1 sex offender in this area. ,2
39.303,-76.608,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,1
38.192,-75.785,There is 1 sex offender in this area. ,2
39.339,-76.551,There is 1 gun offender in this area. ,1
39.314,-76.567,There is 1 gun offender in this area. ,1
38.704,-75.74,There is 1 sex offender in this area. ,2
39.233,-76.454,There is 1 sex offender in this area. ,2
39.339,-76.602,There is 1 sex offender in this area. ,2
39.34,-76.719,There is 1 gun offender in this area. ,1
39.291,-76.589,There is 1 CCTV camera in this area. ,0
39.606,-75.844,There are 2 sex offenders in this area. ,4
38.915,-76.986,There are 2 sex offenders in this area. ,4
38.816,-76.967,There is 1 sex offender in this area. ,2
39.305,-76.65,There is 1 gun offender in this area. ,1
38.6,-77.015,There is 1 sex offender in this area. ,2
33.166,-96.648,There is 1 sex offender in this area. ,2
39.107,-76.715,There is 1 gun offender in this area. ,1
39.344,-76.589,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.297,-76.571,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.297,-76.639,There is 1 sex offender in this area. ,2
39.304,-76.58,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.223,-76.622,There is 1 sex offender in this area. ,2
39.287,-76.639,There are 2 sex offenders in this area. ,4
39.341,-76.605,There is 1 gun offender in this area. ,1
39.301,-76.665,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,4
39.316,-76.596,There is 1 CCTV camera in this area. ,0
39.143,-77.413,There is 1 sex offender in this area. ,2
39.391,-99.066,There are 12 sex offenders in this area. ,24
39.541,-76.329,There is 1 sex offender in this area. ,2
39.341,-76.665,There is 1 gun offender in this area. ,1
39.292,-76.649,There are 2 gun offenders in this area. ,2
39.616,-78.774,There is 1 sex offender in this area. ,2
39.344,-76.693,There is 1 sex offender in this area. ,2
39.323,-76.576,There is 1 sex offender in this area. ,2
39.248,-76.629,There is 1 gun offender in this area. ,1
39.291,-76.693,There is 1 gun offender in this area. ,1
39.579,-76.996,There is 1 sex offender in this area. ,2
39.379,-76.55,There is 1 sex offender in this area. ,2
38.375,-75.585,There is 1 sex offender in this area. ,2
39.72,-77.507,There is 1 sex offender in this area. ,2
39.51,-76.152,There is 1 gun offender in this area. ,1
39.232,-76.601,There are 2 gun offenders in this area. ,2
39.345,-76.506,There is 1 sex offender in this area. ,2
39.3,-76.504,There are 2 sex offenders in this area. ,4
39.25,-76.624,There is 1 sex offender in this area. ,2
38.546,-76.017,There is 1 sex offender in this area. ,2
39.306,-76.649,There is 1 gun offender in this area. ,1
39.224,-76.588,There is 1 gun offender in this area. ,1
39.376,-76.534,There is 1 sex offender in this area. ,2
39.31,-76.475,There is 1 sex offender in this area. ,2
39.284,-76.643,There are 3 gun offenders in this area. There is 1 CCTV camera in this area. ,3
39.31,-76.641,There are 2 sex offenders in this area. There is 1 gun offender in this area. ,5
39.322,-76.596,There are 2 sex offenders in this area. There is 1 gun offender in this area. ,5
39.315,-76.54,There is 1 sex offender in this area. ,2
39.349,-76.597,There is 1 sex offender in this area. ,2
39.345,-76.675,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,4
39.308,-76.658,There are 2 CCTV cameras in this area. ,0
39.255,-76.651,There are 2 gun offenders in this area. ,2
39.025,-77.066,There is 1 sex offender in this area. ,2
39.303,-76.549,There are 2 gun offenders in this area. ,2
38.971,-76.875,There is 1 sex offender in this area. ,2
39.003,-76.981,There is 1 sex offender in this area. ,2
34.972,-85.248,There is 1 sex offender in this area. ,2
39.42,-77.298,There is 1 sex offender in this area. ,2
39.866,-76.554,There is 1 sex offender in this area. ,2
39.331,-76.704,There is 1 sex offender in this area. ,2
39.352,-76.766,There is 1 gun offender in this area. ,1
39.284,-76.757,There is 1 sex offender in this area. ,2
39.247,-76.625,There is 1 CCTV camera in this area. ,0
39.34,-76.549,There is 1 sex offender in this area. ,2
39.127,-76.71,There is 1 sex offender in this area. ,2
39.266,-76.635,There is 1 gun offender in this area. ,1
39.343,-76.68,There is 1 sex offender in this area. ,2
39.442,-79.314,There is 1 sex offender in this area. ,2
39.243,-76.623,There is 1 CCTV camera in this area. ,0
39.317,-76.564,There is 1 sex offender in this area. ,2
39.304,-76.598,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.31,-76.583,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.286,-76.678,There are 2 gun offenders in this area. ,2
39.293,-76.678,There is 1 gun offender in this area. ,1
39.353,-76.69,There is 1 gun offender in this area. ,1
38.378,-75.071,There is 1 sex offender in this area. ,2
39.314,-76.673,There is 1 gun offender in this area. ,1
38.564,-76.082,There are 2 sex offenders in this area. ,4
39.425,-77.448,There is 1 sex offender in this area. ,2
39.601,-77.233,There is 1 sex offender in this area. ,2
39.676,-77.719,There is 1 sex offender in this area. ,2
39.299,-76.668,There is 1 gun offender in this area. ,1
40.653,-75.458,There is 1 sex offender in this area. ,2
39.245,-76.67,There is 1 sex offender in this area. ,2
39.638,-78.76,There is 1 sex offender in this area. ,2
39.238,-76.609,There is 1 sex offender in this area. ,2
38.388,-76.721,There is 1 sex offender in this area. ,2
39.196,-77.251,There is 1 sex offender in this area. ,2
39.324,-76.57,There are 2 gun offenders in this area. ,2
39.271,-76.594,There is 1 sex offender in this area. ,2
39.319,-76.736,There is 1 sex offender in this area. ,2
39.303,-76.64,There are 2 gun offenders in this area. ,2
39.296,-76.576,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.303,-76.671,There is 1 gun offender in this area. ,1
39.378,-76.552,There is 1 sex offender in this area. ,2
39.633,-77.732,There is 1 sex offender in this area. ,2
39.07,-76.7,There is 1 sex offender in this area. ,2
39.644,-77.408,There is 1 sex offender in this area. ,2
38.771,-76.791,There is 1 sex offender in this area. ,2
39.146,-76.739,There is 1 sex offender in this area. ,2
39.285,-76.695,There are 2 gun offenders in this area. ,2
38.848,-76.968,There is 1 sex offender in this area. ,2
39.3,-76.614,There is 1 gun offender in this area. ,1
39.133,-76.232,There is 1 sex offender in this area. ,2
44.478,-80.063,There is 1 sex offender in this area. ,2
38.321,-75.549,There is 1 sex offender in this area. ,2
39.645,-77.219,There is 1 sex offender in this area. ,2
39.256,-76.512,There is 1 sex offender in this area. ,2
39.156,-77.276,There is 1 sex offender in this area. ,2
38.78,-76.997,There is 1 sex offender in this area. ,2
39.294,-76.68,There is 1 gun offender in this area. ,1
39.291,-76.61,There is 1 CCTV camera in this area. ,0
39.325,-76.589,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,4
39.291,-76.616,There is 1 CCTV camera in this area. ,0
39.286,-76.658,There is 1 sex offender in this area. ,2
39.322,-76.593,There is 1 gun offender in this area. ,1
39.335,-76.601,There is 1 gun offender in this area. ,1
39.342,-76.763,There is 1 gun offender in this area. ,1
39.167,-77.262,There are 2 sex offenders in this area. ,4
39.328,-76.684,There are 3 gun offenders in this area. ,3
39.083,-76.427,There is 1 sex offender in this area. ,2
38.568,-76.087,There is 1 sex offender in this area. ,2
39.32,-76.422,There is 1 sex offender in this area. ,2
38.398,-75.165,There is 1 sex offender in this area. ,2
39.314,-76.715,There is 1 gun offender in this area. ,1
39.296,-76.591,There is 1 CCTV camera in this area. ,0
39.225,-76.609,There is 1 sex offender in this area. ,2
39.338,-76.601,There is 1 sex offender in this area. ,2
39.356,-76.54,There is 1 gun offender in this area. ,1
39.296,-76.573,There are 2 sex offenders in this area. There are 2 gun offenders in this area. ,6
39.335,-76.53,There is 1 gun offender in this area. ,1
39.291,-76.592,There is 1 CCTV camera in this area. ,0
39.285,-76.641,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,1
39.34,-76.665,There is 1 CCTV camera in this area. ,0
39.311,-76.653,There are 2 sex offenders in this area. There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,6
39.323,-76.609,There is 1 CCTV camera in this area. ,0
38.894,-76.908,There is 1 sex offender in this area. ,2
38.776,-76.068,There is 1 sex offender in this area. ,2
39.32,-76.598,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.355,-76.583,There is 1 sex offender in this area. ,2
39.332,-76.662,There is 1 sex offender in this area. ,2
38.327,-75.211,There is 1 sex offender in this area. ,2
39.329,-76.556,There is 1 gun offender in this area. ,1
39.431,-76.786,There is 1 gun offender in this area. ,1
39.307,-76.682,There is 1 gun offender in this area. ,1
39.002,-75.778,There is 1 sex offender in this area. ,2
38.631,-76.926,There is 1 sex offender in this area. ,2
40.142,-75.193,There is 1 sex offender in this area. ,2
39.349,-76.382,There is 1 sex offender in this area. ,2
39.308,-76.636,There are 3 sex offenders in this area. ,6
39.313,-76.611,There is 1 gun offender in this area. ,1
39.652,-77.73,There is 1 sex offender in this area. ,2
39.312,-76.605,There is 1 sex offender in this area. ,2
39.257,-76.645,There is 1 sex offender in this area. ,2
39.272,-76.63,There is 1 CCTV camera in this area. ,0
39.286,-76.55,There is 1 sex offender in this area. ,2
39.301,-76.639,There is 1 gun offender in this area. ,1
39.29,-76.63,There is 1 gun offender in this area. ,1
39.296,-76.597,There are 2 CCTV cameras in this area. ,0
39.292,-76.592,There is 1 CCTV camera in this area. ,0
39.299,-76.662,There is 1 sex offender in this area. There are 3 gun offenders in this area. ,5
38.559,-76.08,There is 1 sex offender in this area. ,2
39.301,-76.685,There are 2 gun offenders in this area. ,2
39.039,-76.993,There is 1 gun offender in this area. ,1
39.257,-76.496,There is 1 sex offender in this area. ,2
39.316,-76.569,There is 1 gun offender in this area. ,1
39.662,-78.804,There is 1 sex offender in this area. ,2
39.386,-76.55,There is 1 gun offender in this area. ,1
38.51,-75.209,There is 1 sex offender in this area. ,2
39.24,-76.602,There are 3 gun offenders in this area. ,3
38.866,-76.887,There is 1 sex offender in this area. ,2
39.224,-76.609,There is 1 gun offender in this area. ,1
39.324,-76.607,There is 1 gun offender in this area. ,1
38.568,-77.163,There is 1 sex offender in this area. ,2
39.293,-76.66,There is 1 gun offender in this area. ,1
39.318,-76.547,There is 1 gun offender in this area. ,1
39.291,-76.622,There is 1 CCTV camera in this area. ,0
39.352,-76.61,There is 1 gun offender in this area. ,1
39.432,-76.786,There is 1 gun offender in this area. ,1
38.968,-76.739,There is 1 sex offender in this area. ,2
39.293,-76.621,There is 1 CCTV camera in this area. ,0
39.335,-76.666,There is 1 sex offender in this area. There is 1 CCTV camera in this area. ,2
39.327,-76.606,There is 1 gun offender in this area. ,1
38.895,-76.891,There is 1 sex offender in this area. ,2
39.335,-76.533,There is 1 gun offender in this area. ,1
39.412,-76.484,There is 1 sex offender in this area. ,2
39.327,-76.594,There is 1 gun offender in this area. ,1
39.293,-76.664,There is 1 gun offender in this area. ,1
38.074,-75.562,There is 1 sex offender in this area. ,2
39.3,-76.662,There are 2 sex offenders in this area. There are 3 gun offenders in this area. ,7
38.661,-76.066,There is 1 sex offender in this area. ,2
39.338,-76.607,There is 1 gun offender in this area. ,1
39.333,-76.63,There is 1 sex offender in this area. ,2
39.155,-76.593,There is 1 gun offender in this area. ,1
39.295,-76.659,There are 3 gun offenders in this area. There is 1 CCTV camera in this area. ,3
39.347,-76.682,There is 1 gun offender in this area. ,1
39.29,-76.628,There is 1 gun offender in this area. ,1
39.215,-76.807,There is 1 sex offender in this area. ,2
39.304,-76.643,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,1
39.311,-76.651,There is 1 sex offender in this area. There is 1 CCTV camera in this area. ,2
39.304,-76.762,There are 2 gun offenders in this area. ,2
39.339,-76.661,There is 1 sex offender in this area. ,2
39.294,-76.653,There is 1 gun offender in this area. ,1
38.983,-76.045,There is 1 sex offender in this area. ,2
39.258,-75.837,There is 1 sex offender in this area. ,2
39.365,-76.596,There is 1 gun offender in this area. ,1
39.315,-76.606,There are 3 sex offenders in this area. ,6
39.249,-76.621,There is 1 gun offender in this area. ,1
39.262,-76.637,There is 1 sex offender in this area. ,2
39.297,-76.583,There is 1 sex offender in this area. ,2
39.298,-76.639,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.338,-76.669,There is 1 gun offender in this area. ,1
39.347,-76.674,There is 1 CCTV camera in this area. ,0
38.6,-76.903,There is 1 sex offender in this area. ,2
39.348,-76.567,There is 1 gun offender in this area. ,1
39.382,-77.712,There is 1 sex offender in this area. ,2
39.263,-76.645,There is 1 sex offender in this area. ,2
39.14,-76.585,There is 1 sex offender in this area. ,2
39.302,-76.639,There is 1 gun offender in this area. ,1
39.293,-76.597,There is 1 gun offender in this area. ,1
39.531,-77.822,There is 1 sex offender in this area. ,2
39.229,-76.588,There is 1 sex offender in this area. ,2
39.325,-76.595,There are 2 gun offenders in this area. ,2
39.36,-76.586,There is 1 sex offender in this area. ,2
39.319,-76.622,There is 1 gun offender in this area. ,1
39.662,-78.777,There is 1 sex offender in this area. ,2
